source_gene_symbol	source_symbol_norm	gene_id	source_mapping_status	n_source_gene_ids	source_log2fc_control	source_log2fc_cko	source_rss_shift	source_rss_sign	our_log2fc_wt	our_log2fc_cko	our_delta_cko_minus_wt	our_delta_sign	matched_our_tested_universe	source_padj_control	source_padj_cko	our_padj_wt	our_padj_cko	significant_wt_side	significant_cko_side	present_wt_bendpoint	present_cko_bendpoint	present_shared_bendpoint	present_cko_only_bendpoint	present_wt_only_bendpoint	direction_consistent_with_source_rss	appears_in_retained_go_terms	appears_in_anchor_gene_table
ENPP6	ENPP6	ENSMUSG00000038173	unique_symbol	1	0.679648577041006	0.0926499328595188	-0.5869986441814872	negative	0.855885299720438	0.110692785453826	-0.745192514266612	negative	True	0.0272235024371769	0.844346034392234	0.038442510873185	0.841867664914247	True	False	False	False	False	False	False	True	False	False
EPGN	EPGN	ENSMUSG00000035020	unique_symbol	1	1.20218971576477	1.65561188988518	0.45342217412040986	positive	0.978493658428043	1.58437881988383	0.605885161455787	positive	True	0.0372654667612877	0.00132903761437656	0.158253793676037	0.0084222433940194	False	True	False	False	False	False	False	True	False	False
EPHA3	EPHA3	ENSMUSG00000052504	unique_symbol	1	0.418875618273089	-0.770093781716204	-1.188969399989293	negative	0.455205045067747	-0.773592940609003	-1.22879798567675	negative	True	0.195793546329986	0.00501102887138348	0.162522987980822	0.0064958204808366	False	True	False	False	False	False	False	True	False	False
EPHA4	EPHA4	ENSMUSG00000026235	unique_symbol	1	-0.239414619246853	-0.639236131700464	-0.39982151245361097	negative	-0.235512139041657	-0.657198530811594	-0.42168639176993694	negative	True	0.27340046331173	0.000211259708106796	0.29993537348093	0.0003647692516778	False	True	False	False	False	False	False	True	False	False
EPHB4	EPHB4	ENSMUSG00000029710	unique_symbol	1	0.386377829094846	-0.0151589181444146	-0.40153674723926064	negative	0.409227042137936	-0.0242120068602568	-0.4334390489981928	negative	True	0.019337390988492	0.955463082521447	0.0162532361889247	0.9207617919961	True	False	False	False	False	False	False	True	False	False
ERDR1X	ERDR1X	ENSMUSG00000095562	unique_symbol	1	1.28250090311448	-0.0271675346588933	-1.3096684377733734	negative	1.87580421257271	1.52444785906547	-0.3513563535072399	negative	True	0.036153962537526	0.978838412164889	0.755518283296186	0.795919230107431	False	False	False	False	False	False	False	True	False	False
ERDR1Y	ERDR1Y	ENSMUSG00000096768	unique_symbol	1	1.22794210125259	-0.404327175916929	-1.6322692771695189	negative	0.322154422921296	0.143056193691411	-0.17909822922988497	negative	True	0.0385258491087022	0.593913841885793	0.645418703910812	0.842269860192662	False	False	False	False	False	False	False	True	False	False
ERG	ERG	ENSMUSG00000040732	unique_symbol	1	0.509141827842357	-0.250618381203432	-0.7597602090457889	negative	0.621025609986698	-0.232868585842409	-0.853894195829107	negative	True	0.00148717166590167	0.167767460961131	0.0001720773158889	0.214221373447032	True	False	False	False	False	False	False	True	False	False
ERMARDL1	ERMARDL1	ENSMUSG00000116895	unique_symbol	1	-0.0364182132783429	-0.603958948048549	-0.5675407347702061	negative	-0.247823434173315	-0.127213922171329	0.120609512001986	positive	True	0.941612557691215	0.0396039299818622	0.461134786984387	0.733561114002427	False	False	False	False	False	False	False	False	False	False
ESR2	ESR2	ENSMUSG00000021055	unique_symbol	1	0.204264623975405	0.688852959898115	0.48458833592271	positive	0.358568359471635	0.949025402279275	0.59045704280764	positive	True	0.331871794326932	1.86466558600514e-05	0.25587082069275	0.0003514669003186	False	True	False	False	False	False	False	True	False	False
EXOC3L2	EXOC3L2	ENSMUSG00000011263	unique_symbol	1	0.646878301018561	0.0528431062502856	-0.5940351947682754	negative	0.660363065490335	0.0578209808308583	-0.6025420846594767	negative	True	0.00478774396427836	0.888610744961141	0.0057614642841312	0.866062765102498	True	False	False	False	False	False	False	True	False	False
EYA4	EYA4	ENSMUSG00000010461	unique_symbol	1	0.0520738097971235	-1.12838132211715	-1.1804551319142733	negative	0.19437570723804	-1.1856525841234	-1.3800282913614401	negative	True	0.940424601348963	0.00293322729691317	0.762583170455854	0.0067918034311958	False	True	False	False	False	False	False	True	False	False
F13A1	F13A1	ENSMUSG00000039109	unique_symbol	1	0.576508444282425	-0.0856509121924243	-0.6621593564748492	negative	0.635488619787941	-0.122345940234304	-0.757834560022245	negative	True	0.0452038450711113	0.843278944624926	0.0324825108104964	0.749939489209247	True	False	False	False	False	False	False	True	False	False
F2RL1	F2RL1	ENSMUSG00000021678	unique_symbol	1	0.42512327637	0.997619540128742	0.572496263758742	positive	0.425376508173474	1.03867684289241	0.6133003347189361	positive	True	0.292875205516763	0.00311058039989353	0.239289738831751	0.0012369603635522	False	True	False	False	False	False	False	True	False	False
F630042J09RIK	F630042J09RIK	ENSMUSG00000114442	unique_symbol	1	-0.0459304750621193	-0.370149417178361	-0.3242189421162417	negative	0.0629689865723213	-0.41471998500233	-0.4776889715746513	negative	True	0.865206817129357	0.0284492941741036	0.826878564028839	0.0504794258283771	False	False	False	False	False	False	False	True	False	False
F730016J06RIK	F730016J06RIK	ENSMUSG00000086425	unique_symbol	1	-0.895776649358718	-0.554470420188652	0.34130622917006603	positive	-0.862082166310239	-0.515828533971374	0.3462536323388651	positive	True	1.1419990825288e-19	2.51234570848889e-08	1.8220823369517e-13	1.71586662632181e-05	True	True	False	False	False	False	False	True	False	False
F830208F22RIK	F830208F22RIK	ENSMUSG00000073529	unique_symbol	1	-0.134379356937367	0.337804287669821	0.472183644607188	positive	-0.424899384876052	0.104611336666625	0.529510721542677	positive	True	0.404341711097529	0.0087683703155026	0.455179037100957	0.871330576360206	False	False	False	False	False	False	False	True	False	False
FAM110D	FAM110D	ENSMUSG00000050105	unique_symbol	1	0.834855694343584	0.436161395718406	-0.39869429862517797	negative	0.865059020313687	0.470441972515693	-0.394617047797994	negative	True	0.000565860809096666	0.110038616469006	0.0007281628278443	0.0912275545260122	True	False	False	False	False	False	False	True	False	False
FAM117A	FAM117A	ENSMUSG00000038893	unique_symbol	1	-0.0578087633477662	-0.358218085768724	-0.3004093224209578	negative	-0.0225522068088942	-0.377377473051258	-0.3548252662423638	negative	True	0.76404031366679	0.00253894312447765	0.904819772635325	0.0013416907675097	False	True	False	False	False	False	False	True	False	False
FAM120AOS	FAM120AOS	ENSMUSG00000120113	unique_symbol	1	0.0179291699242081	-0.376776457496391	-0.3947056274205991	negative	0.0191175599134982	-0.337739223237438	-0.35685678315093616	negative	True	0.94064457614167	0.00474542605263237	0.931322168327383	0.0168228225165579	False	True	False	False	False	False	False	True	False	False
FAM167B	FAM167B	ENSMUSG00000050493	unique_symbol	1	0.640738833417736	0.0809767410443692	-0.5597620923733668	negative	0.692246311622691	0.0669708953732826	-0.6252754162494084	negative	True	0.00520256623278091	0.821173557608214	0.0066222050308955	0.850105120696314	True	False	False	False	False	False	False	True	False	False
FAM180A	FAM180A	ENSMUSG00000047420	unique_symbol	1	0.35972897464066	-1.22015423122631	-1.57988320586697	negative	0.362758837747118	-1.24073456627426	-1.603493404021378	negative	True	0.605140021930118	0.013565815358044	0.558208995798666	0.0089916330648277	False	True	False	False	False	False	False	True	False	False
FAM20A	FAM20A	ENSMUSG00000020614	unique_symbol	1	-0.198883912073672	-0.520586812876572	-0.32170290080290004	negative	-0.191982096327367	-0.500661631773414	-0.30867953544604704	negative	True	0.179119158017146	1.56634089126531e-05	0.216423415595083	9.806650259762e-05	False	True	False	False	False	False	False	True	False	False
FAM246A	FAM246A	ENSMUSG00000116652	unique_symbol	1	-1.33833392026668	-0.652504946116831	0.685828974149849	positive	-1.33348450818915	-0.606624624118957	0.726859884070193	positive	True	8.4720162909041e-06	0.0334777982501835	0.0003079090377963	0.0935899503037681	True	False	False	False	False	False	False	True	False	False
FAM50B	FAM50B	ENSMUSG00000038246	unique_symbol	1	5.7120855619257	4.73543531694662	-0.9766502449790799	negative					False	1.47522986127579e-06	9.33959164606336e-05			False	False	False	False	False	False	False	False	False	False
FAM83D	FAM83D	ENSMUSG00000027654	unique_symbol	1	-0.691157777806102	-0.380408744091856	0.310749033714246	positive	-0.664675722098962	-0.390171991428469	0.274503730670493	positive	True	4.82803271848005e-14	7.16202621551158e-05	6.435045428717469e-11	0.0001757067336681	True	True	False	False	False	False	False	True	False	False
FAR2OS1	FAR2OS1	ENSMUSG00000089948	unique_symbol	1	-0.454010273990302	0.00057371428969239	0.4545839882799944	positive					False	0.0150716957692594	0.998492085438052			False	False	False	False	False	False	False	False	False	False
FBN1	FBN1	ENSMUSG00000027204	unique_symbol	1	0.372814380899067	-0.900833714517435	-1.273648095416502	negative	0.395308224283824	-0.918122482335184	-1.313430706619008	negative	True	0.399589638252202	0.010129417959604	0.341687706885192	0.0086180298742952	False	True	False	False	False	False	False	True	False	False
FBXW13	FBXW13	ENSMUSG00000049314	unique_symbol	1	4.21739693460977	4.6847936437254	0.46739670911563014	positive	4.31369010275341	4.23722279266617	-0.0764673100872395	negative	True	0.000374167179441433	0.000508668640921001	0.0010500198891605	0.001376253020193	True	True	False	False	False	False	False	False	False	False
FCAMR	FCAMR	ENSMUSG00000026415	unique_symbol	1	1.41551789111199	1.93202957213721	0.5165116810252202	positive	1.43007928697886	2.34436227284847	0.9142829858696098	positive	True	0.0992080084407347	0.0213781517415082	0.0596477670945134	0.0045609040863225	False	True	False	False	False	False	False	True	False	False
FCER1A	FCER1A	ENSMUSG00000005339	unique_symbol	1	1.07194993487324	0.597948239108357	-0.47400169576488294	negative	1.06694069772459	0.701047924285431	-0.36589277343915916	negative	True	0.0199756163925702	0.244475146478188	0.0402198939092107	0.200004819147955	True	False	False	False	False	False	False	True	False	False
FCGR1	FCGR1	ENSMUSG00000015947	unique_symbol	1	1.09896112029002	0.537438653160003	-0.561522467130017	negative	1.14773533827139	0.546987274147135	-0.600748064124255	negative	True	0.00441399689491514	0.228171835428433	0.0008234717114051	0.151815856187759	True	False	False	False	False	False	False	True	False	False
FCGRT	FCGRT	ENSMUSG00000003420	unique_symbol	1	0.165169716073646	-0.427983820583502	-0.593153536657148	negative	0.192300011864798	-0.429676462826781	-0.621976474691579	negative	True	0.524882859373595	0.0308009020793851	0.370296834664564	0.0176386807715744	False	True	False	False	False	False	False	True	False	False
FCRL1	FCRL1	ENSMUSG00000059994	unique_symbol	1	1.12086579470106	1.45194058076657	0.3310747860655099	positive	0.776263477270512	1.44894837299309	0.6726848957225781	positive	True	0.0510628793505402	0.00557884233495879	0.283489461368886	0.0205472855224859	False	True	False	False	False	False	False	True	False	False
FCRL2	FCRL2	ENSMUSG00000015852	unique_symbol	1	1.11293169029616	0.767166216356218	-0.34576547393994195	negative	1.14889159747918	0.78434364362563	-0.36454795385355	negative	True	4.17132581304145e-06	0.00252433960375651	5.28555273908639e-07	0.0009639875339021	True	True	False	False	False	False	False	True	False	False
FFAR3	FFAR3	ENSMUSG00000019429	unique_symbol	1	2.52127376401421	4.62500156004977	2.1037277960355603	positive	2.59008249811317	4.858273555941	2.2681910578278304	positive	True	9.39362081760159e-05	4.15474111098411e-06	0.0029147751847131	1.17700839364486e-05	True	True	False	False	False	False	False	True	False	False
FFAR4	FFAR4	ENSMUSG00000054200	unique_symbol	1	-0.235428364866061	-1.8911243473541	-1.655695982488039	negative					False	0.86589851845989	0.046378415872654			False	False	False	False	False	False	False	False	False	False
FGF10	FGF10	ENSMUSG00000021732	unique_symbol	1	0.619025754741658	-0.318989048233118	-0.938014802974776	negative	0.757172790434863	-0.46577316110005	-1.222945951534913	negative	True	0.0421349367514843	0.326847480877578	0.0692435335763872	0.271682722810619	False	False	False	False	False	False	False	True	False	False
FGF14	FGF14	ENSMUSG00000025551	unique_symbol	1	-0.239367264097702	-0.612179294617357	-0.37281203051965495	negative	-0.415615432965999	-0.752060420975197	-0.336444988009198	negative	True	0.339039061399358	0.00173872284336351	0.0432404196448846	4.94452639853224e-05	True	True	False	False	False	False	False	True	False	False
FGF21	FGF21	ENSMUSG00000030827	unique_symbol	1	0.756417834469829	2.36614177756658	1.6097239430967507	positive					False	0.467807871142611	0.00559603149200277			False	False	False	False	False	False	False	False	False	False
FGF3	FGF3	ENSMUSG00000031074	unique_symbol	1	5.95297849848021	6.26088261977332	0.3079041212931104	positive	7.34053327955246	7.7778419559648	0.43730867641234017	positive	True	1.13770270569482e-219	1.67089401795839e-201	2.5178756993514597e-125	6.59518619247913e-93	True	True	True	True	True	False	False	True	True	False
FHL5	FHL5	ENSMUSG00000028259	unique_symbol	1	1.6026917315496	1.10027674599593	-0.5024149855536701	negative	1.57652520298735	1.26534901492538	-0.3111761880619699	negative	True	0.000147804927111934	0.01441895248561	0.0002559964819054	0.00427883079632	True	True	False	False	False	False	False	True	False	False
FIBIN	FIBIN	ENSMUSG00000074971	unique_symbol	1	-0.407062751953762	-1.09941476428734	-0.692352012333578	negative	-0.371089298625379	-1.08650043526021	-0.7154111366348309	negative	True	0.396827656057124	0.00299974414586462	0.368001813339936	0.0010688481523873	False	True	False	False	False	False	False	True	False	False
FKBP7	FKBP7	ENSMUSG00000002732	unique_symbol	1	0.169362300947246	-0.382309175476114	-0.55167147642336	negative	0.167956388639301	-0.382776779079061	-0.550733167718362	negative	True	0.393401667687816	0.0157381081688655	0.378210089695749	0.0158927386870535	False	True	False	False	False	False	False	True	False	False
FLRT2	FLRT2	ENSMUSG00000047414	unique_symbol	1	0.0403879143389228	-0.372630778263285	-0.4130186926022078	negative	0.0458136431706835	-0.345426390379989	-0.3912400335506725	negative	True	0.897151658993278	0.0469014970100168	0.865913020295084	0.0693739069049636	False	False	False	False	False	False	False	True	False	False
FLT1	FLT1	ENSMUSG00000029648	unique_symbol	1	0.354550563782029	-0.00533279312036962	-0.3598833569023986	negative	0.387487167944124	0.0133514031652847	-0.3741357647788393	negative	True	0.0097859215794674	0.982061038202076	0.0041422882224804	0.947756808378357	True	False	False	False	False	False	False	True	False	False
FLT4	FLT4	ENSMUSG00000020357	unique_symbol	1	0.432776414465202	0.130596664481981	-0.30217974998322095	negative	0.532691758996989	0.106397381200069	-0.4262943777969199	negative	True	0.0371386500260784	0.63396461824048	0.0111742091659289	0.698980926298944	True	False	False	False	False	False	False	True	False	False
FMO9	FMO9	ENSMUSG00000026560	unique_symbol	1	0.834209048483725	2.16352873422559	1.329319685741865	positive					False	0.214557032146267	0.000324869778382706			False	False	False	False	False	False	False	False	False	False
FMOD	FMOD	ENSMUSG00000041559	unique_symbol	1	0.432331561585002	-1.56000405161541	-1.992335613200412	negative	0.446804013746573	-1.59873141156893	-2.045535425315503	negative	True	0.691088575672751	0.0411338622322867	0.645418703910812	0.032427692211789	False	True	False	False	False	False	False	True	False	False
FNDC1	FNDC1	ENSMUSG00000071984	unique_symbol	1	-0.0391972087357594	-0.431656895919648	-0.39245968718388863	negative	0.0301938759958143	-0.453780087236069	-0.4839739632318833	negative	True	0.89439853771728	0.0110376211892339	0.914849543382056	0.0129356753010781	False	True	False	False	False	False	False	True	False	False
FOXA1	FOXA1	ENSMUSG00000035451	unique_symbol	1	5.61548596850314	4.88650628552387	-0.7289796829792703	negative	5.18820228229888	4.96158964683852	-0.22661263546036015	negative	True	2.25453995178702e-25	4.7624593609653e-22	7.83576800320409e-16	5.8840671762175e-13	True	True	False	False	False	False	False	True	False	False
FOXF1	FOXF1	ENSMUSG00000042812	unique_symbol	1	1.09048138632198	0.359251525846534	-0.7312298604754459	negative	1.18602743366719	0.42971881923923	-0.75630861442796	negative	True	0.000101349479269975	0.297024551065622	6.51329402165777e-05	0.203881572465779	True	False	False	False	False	False	False	True	False	False
